GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",13.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,RUBELLA,Rubella,"per 1,000,000 total population",4.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,MEASLES,Measles,"per 1,000,000 total population",16.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,MUMPS,Mumps,"per 1,000,000 total population",35.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,RUBELLA,Rubella,"per 1,000,000 total population",3.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,MEASLES,Measles,"per 1,000,000 total population",60.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,MUMPS,Mumps,"per 1,000,000 total population",46.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",5.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,MEASLES,Measles,"per 1,000,000 total population",20.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,MUMPS,Mumps,"per 1,000,000 total population",47.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,RUBELLA,Rubella,"per 1,000,000 total population",6.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,MEASLES,Measles,"per 1,000,000 total population",27.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,MUMPS,Mumps,"per 1,000,000 total population",40.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",24.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,RUBELLA,Rubella,"per 1,000,000 total population",34.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MEASLES,Measles,"per 1,000,000 total population",41.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MUMPS,Mumps,"per 1,000,000 total population",55.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",18.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,RUBELLA,Rubella,"per 1,000,000 total population",13.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MEASLES,Measles,"per 1,000,000 total population",29.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MUMPS,Mumps,"per 1,000,000 total population",71.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",3.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,RUBELLA,Rubella,"per 1,000,000 total population",71.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MEASLES,Measles,"per 1,000,000 total population",110.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MUMPS,Mumps,"per 1,000,000 total population",289.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",46.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MEASLES,Measles,"per 1,000,000 total population",105.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MUMPS,Mumps,"per 1,000,000 total population",92.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",3.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MEASLES,Measles,"per 1,000,000 total population",87.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MUMPS,Mumps,"per 1,000,000 total population",338.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",5.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,RUBELLA,Rubella,"per 1,000,000 total population",4.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MEASLES,Measles,"per 1,000,000 total population",82.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MUMPS,Mumps,"per 1,000,000 total population",226.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,RUBELLA,Rubella,"per 1,000,000 total population",8.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,TTETANUS,Total tetanus,"per 1,000,000 total population",5.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MEASLES,Measles,"per 1,000,000 total population",85.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MUMPS,Mumps,"per 1,000,000 total population",330.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",4.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",2.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,RUBELLA,Rubella,"per 1,000,000 total population",15.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",5.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,MEASLES,Measles,"per 1,000,000 total population",151.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,MUMPS,Mumps,"per 1,000,000 total population",882.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,RUBELLA,Rubella,"per 1,000,000 total population",39.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,TTETANUS,Total tetanus,"per 1,000,000 total population",6.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,MEASLES,Measles,"per 1,000,000 total population",191.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",9.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,MEASLES,Measles,"per 1,000,000 total population",77.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",7.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,TTETANUS,Total tetanus,"per 1,000,000 total population",9.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,MEASLES,Measles,"per 1,000,000 total population",50.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",7.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,TTETANUS,Total tetanus,"per 1,000,000 total population",10.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,MEASLES,Measles,"per 1,000,000 total population",50.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,MEASLES,Measles,"per 1,000,000 total population",61.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",4.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,TTETANUS,Total tetanus,"per 1,000,000 total population",10.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,MEASLES,Measles,"per 1,000,000 total population",130.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",5.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",12.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,MEASLES,Measles,"per 1,000,000 total population",235.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,TTETANUS,Total tetanus,"per 1,000,000 total population",14.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,MEASLES,Measles,"per 1,000,000 total population",169.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",19.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.1
