GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,CASES
WHO_REGIONS,WPR,Western Pacific Region,2021.0,PERTUSSIS,Pertussis,11140.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,RUBELLA,Rubella,1043.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,TTETANUS,Total tetanus,985.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,TYPHOID,Typhoid,839.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,CRS,Congenital rubella syndrome,14.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,DIPHTHERIA,Diphtheria,338.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,INVASIVE_MENING,Invasive meningococcal disease,928.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,JAPENC,Japanese encephalitis,626.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,MEASLES,Measles,6605.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,MUMPS,Mumps,147444.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,NTETANUS,Neonatal tetanus,135.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,PERTUSSIS,Pertussis,11563.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,POLIO,Poliomyelitis,2.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,RUBELLA,Rubella,2989.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,TTETANUS,Total tetanus,1220.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,TYPHOID,Typhoid,671.0
WHO_REGIONS,WPR,Western Pacific Region,2020.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,CRS,Congenital rubella syndrome,22.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,DIPHTHERIA,Diphtheria,371.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,JAPENC,Japanese encephalitis,899.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,MEASLES,Measles,78479.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,MUMPS,Mumps,33629.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,NTETANUS,Neonatal tetanus,243.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,PERTUSSIS,Pertussis,63483.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,POLIO,Poliomyelitis,18.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,RUBELLA,Rubella,35316.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,TTETANUS,Total tetanus,1625.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,TYPHOID,Typhoid,1970.0
WHO_REGIONS,WPR,Western Pacific Region,2019.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,CRS,Congenital rubella syndrome,36.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,DIPHTHERIA,Diphtheria,226.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,JAPENC,Japanese encephalitis,2367.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,MEASLES,Measles,29503.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,MUMPS,Mumps,303978.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,NTETANUS,Neonatal tetanus,230.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,PERTUSSIS,Pertussis,53322.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,POLIO,Poliomyelitis,26.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,RUBELLA,Rubella,7285.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,TTETANUS,Total tetanus,1611.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,TYPHOID,Typhoid,1171.0
WHO_REGIONS,WPR,Western Pacific Region,2018.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,CRS,Congenital rubella syndrome,22.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,DIPHTHERIA,Diphtheria,141.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,JAPENC,Japanese encephalitis,1756.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,MEASLES,Measles,10695.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,MUMPS,Mumps,334654.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,NTETANUS,Neonatal tetanus,274.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,PERTUSSIS,Pertussis,27624.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,RUBELLA,Rubella,2424.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,TTETANUS,Total tetanus,1705.0
WHO_REGIONS,WPR,Western Pacific Region,2017.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,CRS,Congenital rubella syndrome,19.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,DIPHTHERIA,Diphtheria,98.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,JAPENC,Japanese encephalitis,1899.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,MEASLES,Measles,57879.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,MUMPS,Mumps,335304.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,NTETANUS,Neonatal tetanus,326.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,PERTUSSIS,Pertussis,30486.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,RUBELLA,Rubella,5446.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,TTETANUS,Total tetanus,1533.0
WHO_REGIONS,WPR,Western Pacific Region,2016.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,CRS,Congenital rubella syndrome,5.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,DIPHTHERIA,Diphtheria,226.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,JAPENC,Japanese encephalitis,1254.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,MEASLES,Measles,65176.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,MUMPS,Mumps,264774.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,NTETANUS,Neonatal tetanus,470.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,PERTUSSIS,Pertussis,34622.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,POLIO,Poliomyelitis,8.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,RUBELLA,Rubella,9398.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,TTETANUS,Total tetanus,1427.0
WHO_REGIONS,WPR,Western Pacific Region,2015.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,CRS,Congenital rubella syndrome,12.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,DIPHTHERIA,Diphtheria,22.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,JAPENC,Japanese encephalitis,1489.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,MEASLES,Measles,131043.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,MUMPS,Mumps,234473.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,NTETANUS,Neonatal tetanus,578.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,PERTUSSIS,Pertussis,19085.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,RUBELLA,Rubella,12814.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,TTETANUS,Total tetanus,1704.0
WHO_REGIONS,WPR,Western Pacific Region,2014.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,CRS,Congenital rubella syndrome,45.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,DIPHTHERIA,Diphtheria,42.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,JAPENC,Japanese encephalitis,2515.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,MEASLES,Measles,31844.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,MUMPS,Mumps,391809.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,NTETANUS,Neonatal tetanus,679.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,PERTUSSIS,Pertussis,22690.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,RUBELLA,Rubella,33677.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,TTETANUS,Total tetanus,2127.0
WHO_REGIONS,WPR,Western Pacific Region,2013.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,CRS,Congenital rubella syndrome,134.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,DIPHTHERIA,Diphtheria,142.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,JAPENC,Japanese encephalitis,2069.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,MEASLES,Measles,10764.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,MUMPS,Mumps,568050.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,NTETANUS,Neonatal tetanus,911.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,PERTUSSIS,Pertussis,43237.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,POLIO,Poliomyelitis,2.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,RUBELLA,Rubella,44275.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,TTETANUS,Total tetanus,512.0
WHO_REGIONS,WPR,Western Pacific Region,2012.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,CRS,Congenital rubella syndrome,201.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,DIPHTHERIA,Diphtheria,37.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,JAPENC,Japanese encephalitis,1844.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,MEASLES,Measles,21050.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,MUMPS,Mumps,599473.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,NTETANUS,Neonatal tetanus,272.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,PERTUSSIS,Pertussis,52089.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,POLIO,Poliomyelitis,21.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,RUBELLA,Rubella,76022.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,TTETANUS,Total tetanus,1948.0
WHO_REGIONS,WPR,Western Pacific Region,2011.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,DIPHTHERIA,Diphtheria,153.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,JAPENC,Japanese encephalitis,3016.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,MEASLES,Measles,49460.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,MUMPS,Mumps,486449.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,NTETANUS,Neonatal tetanus,1286.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,PERTUSSIS,Pertussis,47477.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,RUBELLA,Rubella,45966.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,TTETANUS,Total tetanus,1536.0
WHO_REGIONS,WPR,Western Pacific Region,2010.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,CRS,Congenital rubella syndrome,11.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,DIPHTHERIA,Diphtheria,129.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,JAPENC,Japanese encephalitis,4220.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,MEASLES,Measles,66609.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,MUMPS,Mumps,413230.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,NTETANUS,Neonatal tetanus,1782.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,PERTUSSIS,Pertussis,40669.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,RUBELLA,Rubella,73077.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,TTETANUS,Total tetanus,1592.0
WHO_REGIONS,WPR,Western Pacific Region,2009.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,DIPHTHERIA,Diphtheria,95.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,JAPENC,Japanese encephalitis,3428.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,MEASLES,Measles,147987.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,MUMPS,Mumps,382349.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,NTETANUS,Neonatal tetanus,2004.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,PERTUSSIS,Pertussis,25245.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,RUBELLA,Rubella,126487.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,TTETANUS,Total tetanus,3328.0
WHO_REGIONS,WPR,Western Pacific Region,2008.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,CRS,Congenital rubella syndrome,174.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,DIPHTHERIA,Diphtheria,80.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,JAPENC,Japanese encephalitis,4715.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,MEASLES,Measles,112294.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,MUMPS,Mumps,260916.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,NTETANUS,Neonatal tetanus,2348.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,PERTUSSIS,Pertussis,6634.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,RUBELLA,Rubella,85194.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,TTETANUS,Total tetanus,3790.0
WHO_REGIONS,WPR,Western Pacific Region,2007.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,DIPHTHERIA,Diphtheria,75.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,JAPENC,Japanese encephalitis,7665.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,MEASLES,Measles,103159.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,MUMPS,Mumps,482993.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,NTETANUS,Neonatal tetanus,2854.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,PERTUSSIS,Pertussis,9164.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,RUBELLA,Rubella,42912.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,TTETANUS,Total tetanus,2330.0
WHO_REGIONS,WPR,Western Pacific Region,2006.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,CRS,Congenital rubella syndrome,1.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,DIPHTHERIA,Diphtheria,759.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,MEASLES,Measles,128017.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,MUMPS,Mumps,296032.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,NTETANUS,Neonatal tetanus,3111.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,PERTUSSIS,Pertussis,21560.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,RUBELLA,Rubella,28659.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,TTETANUS,Total tetanus,3966.0
WHO_REGIONS,WPR,Western Pacific Region,2005.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,DIPHTHERIA,Diphtheria,158.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,MEASLES,Measles,91763.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,MUMPS,Mumps,314647.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,NTETANUS,Neonatal tetanus,3474.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,PERTUSSIS,Pertussis,21106.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,POLIO,Poliomyelitis,2.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,RUBELLA,Rubella,27097.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,TTETANUS,Total tetanus,2606.0
WHO_REGIONS,WPR,Western Pacific Region,2004.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,DIPHTHERIA,Diphtheria,736.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,MEASLES,Measles,101810.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,MUMPS,Mumps,87719.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,NTETANUS,Neonatal tetanus,2881.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,PERTUSSIS,Pertussis,11348.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,RUBELLA,Rubella,5002.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,TTETANUS,Total tetanus,2207.0
WHO_REGIONS,WPR,Western Pacific Region,2003.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,DIPHTHERIA,Diphtheria,257.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,MEASLES,Measles,129306.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,MUMPS,Mumps,257898.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,NTETANUS,Neonatal tetanus,2656.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,PERTUSSIS,Pertussis,30682.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,RUBELLA,Rubella,3222.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,TTETANUS,Total tetanus,2394.0
WHO_REGIONS,WPR,Western Pacific Region,2002.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,CRS,Congenital rubella syndrome,8.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,DIPHTHERIA,Diphtheria,543.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,MEASLES,Measles,175398.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,MUMPS,Mumps,138941.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,NTETANUS,Neonatal tetanus,3261.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,PERTUSSIS,Pertussis,32182.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,POLIO,Poliomyelitis,3.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,RUBELLA,Rubella,7366.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,TTETANUS,Total tetanus,2737.0
WHO_REGIONS,WPR,Western Pacific Region,2001.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,DIPHTHERIA,Diphtheria,244.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,MEASLES,Measles,177052.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,MUMPS,Mumps,142866.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,NTETANUS,Neonatal tetanus,4127.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,PERTUSSIS,Pertussis,25282.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,RUBELLA,Rubella,5475.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,TTETANUS,Total tetanus,2020.0
WHO_REGIONS,WPR,Western Pacific Region,2000.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,DIPHTHERIA,Diphtheria,184.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,MEASLES,Measles,104424.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,MUMPS,Mumps,25111.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,NTETANUS,Neonatal tetanus,4426.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,PERTUSSIS,Pertussis,17947.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,RUBELLA,Rubella,875.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,TTETANUS,Total tetanus,2674.0
WHO_REGIONS,WPR,Western Pacific Region,1999.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,DIPHTHERIA,Diphtheria,963.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,MEASLES,Measles,76878.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,NTETANUS,Neonatal tetanus,4254.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,PERTUSSIS,Pertussis,15875.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,TTETANUS,Total tetanus,1496.0
WHO_REGIONS,WPR,Western Pacific Region,1998.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,DIPHTHERIA,Diphtheria,405.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,MEASLES,Measles,107787.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,NTETANUS,Neonatal tetanus,4667.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,PERTUSSIS,Pertussis,25953.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,POLIO,Poliomyelitis,9.0
WHO_REGIONS,WPR,Western Pacific Region,1997.0,TTETANUS,Total tetanus,2176.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,DIPHTHERIA,Diphtheria,511.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,MEASLES,Measles,82595.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,NTETANUS,Neonatal tetanus,2838.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,PERTUSSIS,Pertussis,8009.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,POLIO,Poliomyelitis,193.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,TTETANUS,Total tetanus,1061.0
WHO_REGIONS,WPR,Western Pacific Region,1996.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,DIPHTHERIA,Diphtheria,554.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,MEASLES,Measles,75374.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,NTETANUS,Neonatal tetanus,781.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,PERTUSSIS,Pertussis,15063.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,POLIO,Poliomyelitis,480.0
WHO_REGIONS,WPR,Western Pacific Region,1995.0,TTETANUS,Total tetanus,2374.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,DIPHTHERIA,Diphtheria,813.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,MEASLES,Measles,115237.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,NTETANUS,Neonatal tetanus,1090.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,PERTUSSIS,Pertussis,19642.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,POLIO,Poliomyelitis,698.0
WHO_REGIONS,WPR,Western Pacific Region,1994.0,TTETANUS,Total tetanus,2866.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,DIPHTHERIA,Diphtheria,694.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,MEASLES,Measles,157479.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,NTETANUS,Neonatal tetanus,1083.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,PERTUSSIS,Pertussis,19407.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,POLIO,Poliomyelitis,1265.0
WHO_REGIONS,WPR,Western Pacific Region,1993.0,TTETANUS,Total tetanus,3126.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,DIPHTHERIA,Diphtheria,1440.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,MEASLES,Measles,210250.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,NTETANUS,Neonatal tetanus,744.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,PERTUSSIS,Pertussis,25712.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,POLIO,Poliomyelitis,1919.0
WHO_REGIONS,WPR,Western Pacific Region,1992.0,TTETANUS,Total tetanus,1466.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,DIPHTHERIA,Diphtheria,1844.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,MEASLES,Measles,186696.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,NTETANUS,Neonatal tetanus,717.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,PERTUSSIS,Pertussis,24168.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,POLIO,Poliomyelitis,2636.0
WHO_REGIONS,WPR,Western Pacific Region,1991.0,TTETANUS,Total tetanus,2529.0
WHO_REGIONS,WPR,Western Pacific Region,1990.0,DIPHTHERIA,Diphtheria,2062.0
WHO_REGIONS,WPR,Western Pacific Region,1990.0,MEASLES,Measles,155490.0
WHO_REGIONS,WPR,Western Pacific Region,1990.0,NTETANUS,Neonatal tetanus,628.0
